transaction_id,user_id,session_id,typing_speed,mean_dwell_time,mean_flight_time,typing_variability,device_known,location_known,hour_of_day,paste_used,screens_visited,session_duration,amount,amount_deviation,new_recipient,time_since_previous_transaction,transaction_frequency,transaction_label
T006721,U0228,S006835,0.3886015859852456,0.1587549239672846,0.3507269418569635,0.7888133637397241,False,True,12,False,9,206.0,11200,-0.8426966292134831,False,355.6058333333333,0.0058134746653618,legitimate
T006715,U0228,S006829,0.3754726889488969,0.1620787609699928,0.38031421473316,0.790956828843962,False,True,12,False,7,209.0,50700,-0.097864768683274,False,47.57194444444445,0.0067969080110245,legitimate
T006702,U0228,S006818,0.3309791045896275,0.1584546693936948,0.3413762767481609,0.8365848029866215,True,True,16,True,9,104.0,16600,-0.6987295825771325,False,124.45972222222224,0.006976027656074,legitimate
T006698,U0228,S006816,0.3491082403758846,0.1760434902323235,0.3752344539926373,0.7496134370875406,True,True,8,True,4,144.0,24100,-0.5049640534063677,False,15.828611111111112,0.007991625284107,legitimate
T006699,U0228,S006816,0.3491082403758846,0.1760434902323235,0.3752344539926373,0.7496134370875406,True,True,8,True,4,144.0,14000,-0.6900695762175838,False,0.0125,0.0091331557019115,legitimate
T006700,U0228,S006816,0.3491082403758846,0.1760434902323235,0.3752344539926373,0.7496134370875406,True,True,8,True,4,144.0,32100,-0.2222895215021199,False,0.0116666666666666,0.0102746633145049,legitimate
T006724,U0228,S006839,0.3616683429238246,0.159782816779439,0.3746898800159169,0.7673226637894305,True,True,21,False,8,202.0,71000,0.7637317140491305,False,132.16722222222222,0.0099195688294082,legitimate
T006723,U0228,S006839,0.3616683429238246,0.159782816779439,0.3746898800159169,0.7673226637894305,True,True,21,False,8,202.0,30400,-0.2984075698130625,False,0.0175,0.010911336299784,legitimate
T006722,U0228,S006837,0.3945017128956108,0.1712980678363552,0.3908893738162276,0.7279955955187712,True,True,10,True,9,289.0,14700,-0.6512831572137158,True,37.23305555555555,0.0114793111988121,legitimate
T006703,U0228,S006819,0.3972267052539061,0.1602959761790446,0.3647627220418324,0.7360010635611592,True,True,15,False,7,124.0,9400,-0.7642140468227424,False,5.323055555555555,0.0123729165317234,legitimate
T006719,U0228,S006834,0.3795150207437752,0.1628783556352404,0.3835880310496039,0.7582933228850333,True,True,10,False,4,76.0,3600,-0.904059040590406,False,138.42944444444444,0.0117734975300183,legitimate
T006720,U0228,S006834,0.3795150207437752,0.1628783556352404,0.3835880310496039,0.7582933228850333,True,True,10,False,4,76.0,18100,-0.4843304843304843,False,0.0044444444444444,0.0126144144914393,legitimate
T006716,U0228,S006831,0.3775612282241277,0.1649220840742248,0.3679094154060178,0.7663349726314577,False,True,9,False,6,128.0,2800,-0.91756624141315,False,647.4694444444444,0.008711819806897,legitimate
T006706,U0228,S006822,0.3725631137052304,0.1712640419133804,0.3809661338022659,0.7580355128198955,False,True,21,False,3,132.0,4200,-0.8688268592621511,True,155.60694444444445,0.0085333131062207,legitimate
T006705,U0228,S006822,0.3725631137052304,0.1712640419133804,0.3809661338022659,0.7580355128198955,False,True,21,False,3,132.0,269200,7.860406582768634,False,0.015,0.0090352046710892,legitimate
T006709,U0228,S006825,0.3929287399367679,0.1662498086441785,0.3635469725209937,0.802197795235702,False,True,13,True,6,270.0,6300,-0.8556701030927835,False,88.17361111111111,0.0091329432071131,legitimate
T006714,U0228,S006828,0.3611087942753086,0.1679822748843377,0.3657309563931068,0.7619400792370418,True,True,9,True,9,214.0,51900,0.2450757575757576,False,44.43083333333333,0.0094125989205317,legitimate
T006701,U0228,S006817,0.3167308116104826,0.1606507320880809,0.356071232848887,0.7961368534078684,True,True,19,True,3,63.0,145300,2.443535963976774,False,177.75305555555556,0.0091202648061648,legitimate
T006710,U0228,S006826,0.3835643672017762,0.1693058666519139,0.3850372089639766,0.8018753166623102,True,True,18,False,6,151.0,119800,1.54326728669632,False,46.58694444444444,0.0093650828561516,legitimate
T006717,U0228,S006832,0.3560754770706593,0.1600595792564609,0.3703589709050737,0.795532887182243,True,True,19,False,3,218.0,36700,-0.2719567177637512,False,73.59833333333333,0.0094933443401093,legitimate
T006694,U0228,S006811,0.3742887800383931,0.1721214206012314,0.3819028227727,0.7806775883196324,True,True,8,False,6,145.0,3600,-0.9277297721916732,False,84.65861111111111,0.0095716349914603,legitimate
T006707,U0228,S006823,0.368294559299643,0.1687544585199339,0.3896760077166456,0.768089144094629,True,True,21,False,7,203.0,6500,-0.8642652049073349,False,13.238055555555556,0.0099180898023523,legitimate
T006697,U0228,S006815,0.351167636942901,0.1576775314269644,0.3512171506637809,0.7893774993908961,False,True,8,False,6,103.0,76500,0.6546980446444022,False,323.42,0.0091418391505121,legitimate
T006704,U0228,S006820,0.3574434853636266,0.1759901647727608,0.358488460578685,0.7737362312545348,False,True,12,False,9,200.0,45100,-0.0484459952933538,False,627.7191666666666,0.0077769774105209,legitimate
T006695,U0228,S006812,0.379027879535858,0.156256089822984,0.3851787329438996,0.7612080531147724,False,True,11,True,6,152.0,107700,1.2764208548614373,False,94.76361111111112,0.0078507253120001,legitimate
T006711,U0228,S006827,0.3836011269263681,0.1690819015029153,0.3976762396455966,0.7779797355664821,False,True,13,False,9,154.0,41500,-0.1610714027868024,False,434.4741666666667,0.0072481451795148,legitimate
T006713,U0228,S006827,0.3836011269263681,0.1690819015029153,0.3976762396455966,0.7779797355664821,False,True,13,False,9,154.0,13700,-0.7215056778354129,False,0.0266666666666666,0.0074980312461012,legitimate
T006712,U0228,S006827,0.3836011269263681,0.1690819015029153,0.3976762396455966,0.7779797355664821,False,True,13,False,9,154.0,21600,-0.5500937304728182,False,0.0033333333333333,0.0077479591660335,legitimate
T006735,U0229,S006853,0.449854261346081,0.121170798581139,0.3503113936014517,0.3728400359288194,True,True,9,False,5,358.0,12000,0.0,False,0.0,1.0,legitimate
T006739,U0229,S006857,0.4698740531395311,0.1197446055899359,0.3691881574227916,0.3367676485322653,True,True,12,False,9,67.0,4800,-0.6,False,51.06666666666667,0.0391644908616187,legitimate
T006740,U0229,S006857,0.4698740531395311,0.1197446055899359,0.3691881574227916,0.3367676485322653,True,True,12,False,9,67.0,20200,1.4047619047619049,True,0.0366666666666666,0.0587045854803991,legitimate
T006741,U0229,S006857,0.4698740531395311,0.1197446055899359,0.3691881574227916,0.3367676485322653,True,True,12,False,9,67.0,73900,4.991891891891892,False,0.0030555555555555,0.0782681008571444,legitimate
T006754,U0229,S006866,0.486537548854538,0.1203972024633547,0.3832730043952482,0.3567018735014819,True,True,16,False,6,219.0,16800,-0.39404869251578,False,123.99083333333331,0.0285555643690013,legitimate
T006734,U0229,S006852,0.4196844567696949,0.1197638857719605,0.3654151294592076,0.3531908407625306,True,True,16,True,6,166.0,2800,-0.8903680501174628,False,0.7505555555555555,0.0341204198075355,legitimate
T006742,U0229,S006858,0.4936149484054216,0.1195808685354738,0.341687766013012,0.3822614927131315,False,True,21,False,3,148.0,109200,4.020689655172414,False,53.08,0.0305773290945713,legitimate
T006755,U0229,S006868,0.4580001696408727,0.1294886760273944,0.3800421551709846,0.3652562051184444,True,True,7,False,5,229.0,6100,-0.8218606591572799,False,369.5738888888889,0.0133667129860401,legitimate
T006749,U0229,S006863,0.4857355117119419,0.1252415629267299,0.3525290547807316,0.3421287127513591,False,True,8,False,4,144.0,2100,-0.9316517493897476,False,168.67666666666668,0.0117313010664621,legitimate
T006748,U0229,S006863,0.4857355117119419,0.1252415629267299,0.3525290547807316,0.3421287127513591,False,True,8,False,4,144.0,8700,-0.6841468334005647,False,0.0130555555555555,0.0130345571454899,legitimate
T006750,U0229,S006863,0.4857355117119419,0.1252415629267299,0.3525290547807316,0.3421287127513591,False,True,8,False,4,144.0,17400,-0.3219017926734216,False,0.005,0.0143379194158239,legitimate
T006733,U0229,S006850,0.4820779480487591,0.1227446239490366,0.368159174923408,0.3547720907751618,True,True,10,False,6,250.0,22900,-0.0806569343065693,False,314.4608333333333,0.0110940876217203,legitimate
T006725,U0229,S006841,0.4761281623315768,0.1267185550388191,0.3789534188319501,0.3013753847419109,False,True,12,False,5,197.0,11900,-0.519029976423038,False,25.837777777777777,0.0117382019783385,legitimate
T006727,U0229,S006843,0.4520217729800226,0.1259523016576646,0.368055272912092,0.3682125100207275,True,True,14,False,8,162.0,28700,0.2082253886010363,False,169.96444444444444,0.0109592520223516,legitimate
T006745,U0229,S006861,0.4428910141090279,0.1192552026339666,0.333096488247864,0.3503582517273425,True,True,9,False,5,246.0,84700,2.513481481481481,False,234.9155555555556,0.0099181750557897,legitimate
T006744,U0229,S006861,0.4428910141090279,0.1192552026339666,0.333096488247864,0.3503582517273425,True,True,9,False,5,246.0,88200,2.13358597820938,False,0.0063888888888888,0.0105793420347197,legitimate
T006746,U0229,S006861,0.4428910141090279,0.1192552026339666,0.333096488247864,0.3503582517273425,True,True,9,False,5,246.0,500,-0.9843260188087776,False,0.0055555555555555,0.0112405096211966,legitimate
T006730,U0229,S006846,0.4587338001909515,0.1142258760105072,0.3514150491416178,0.3525678624936404,True,True,9,False,7,150.0,33800,0.1246819338422392,False,23.79138888888889,0.0117173895825896,legitimate
T006747,U0229,S006862,0.4639379778227364,0.1201293003661009,0.3832930643938737,0.355227863142319,True,True,9,True,5,193.0,3600,-0.8810354323480815,False,360.2083333333333,0.0100190537794683,legitimate
T006736,U0229,S006854,0.5003927584600473,0.1263882602687098,0.3749954134667039,0.3732685730501769,True,True,18,True,6,92.0,2100,-0.9272296188218128,False,537.2869444444444,0.0082180288715333,legitimate
T006731,U0229,S006847,0.4437757846873816,0.1183940274748127,0.3419674494750152,0.3684751481495921,True,True,18,False,8,275.0,6700,-0.7565406976744186,False,95.58027777777778,0.0083028438118663,legitimate
T006743,U0229,S006860,0.4493231917079009,0.1161341969618809,0.3481169518011702,0.3402585539605323,False,True,20,False,6,204.0,24300,-0.0840064620355411,False,362.1611111111111,0.0076087313650928,legitimate
T006758,U0229,S006870,0.487688131089282,0.1186921411503515,0.3555704275542197,0.3605713334325349,False,True,16,False,7,281.0,39100,0.47953216374269,False,20.14527777777778,0.0078995445073026,legitimate
T006756,U0229,S006870,0.487688131089282,0.1186921411503515,0.3555704275542197,0.3605713334325349,False,True,16,False,7,281.0,8400,-0.688638195004029,False,0.0319444444444444,0.0082429125262885,legitimate
T006757,U0229,S006870,0.487688131089282,0.1186921411503515,0.3555704275542197,0.3605713334325349,False,True,16,False,7,281.0,2200,-0.9160438861504214,False,0.0027777777777777,0.0085863590231471,legitimate
T006753,U0229,S006865,0.4464349961197969,0.1234979308625113,0.3802528249504957,0.3287949811184148,True,True,12,False,4,232.0,14000,-0.4454127713516083,False,67.88138888888889,0.0087263655107184,legitimate
T006751,U0229,S006865,0.4464349961197969,0.1234979308625113,0.3802528249504957,0.3287949811184148,True,True,12,False,4,232.0,8800,-0.6453263059990699,False,0.0188888888888888,0.0090619375037699,legitimate
T006752,U0229,S006865,0.4464349961197969,0.1234979308625113,0.3802528249504957,0.3287949811184148,True,True,12,False,4,232.0,14900,-0.3847683131977366,False,0.0013888888888888,0.0093975604380605,legitimate
T006737,U0229,S006856,0.4846831056164756,0.1239037436882365,0.3638046310086099,0.36664276277957,False,True,20,False,8,74.0,1600,-0.9330143540669856,False,367.6858333333333,0.0086640032325694,legitimate
T006738,U0229,S006856,0.4846831056164756,0.1239037436882365,0.3638046310086099,0.36664276277957,False,True,20,False,8,74.0,16900,-0.2689439140811455,False,0.0391666666666666,0.0089626570892376,legitimate
T006726,U0229,S006842,0.4529573512715572,0.127605548200063,0.3774981965256108,0.3416826225974247,False,True,18,False,3,175.0,8400,-0.633347883020515,False,382.1308333333333,0.00831243493341,legitimate
T006729,U0229,S006845,0.4518546222684055,0.1231701653391156,0.382911968049317,0.3730120628679714,False,True,21,False,8,229.0,2500,-0.8886014086531551,False,26.92277777777777,0.0085190774460308,legitimate
T006728,U0229,S006845,0.4518546222684055,0.1231701653391156,0.382911968049317,0.3730120628679714,False,True,21,False,8,229.0,3100,-0.8579203666571183,False,0.0063888888888888,0.0087852836737039,legitimate
T006732,U0229,S006849,0.4673201112807594,0.1270244083569919,0.3774676256240358,0.3546645968888471,False,True,18,False,9,115.0,40200,0.891629830315129,False,333.62833333333333,0.0083131413649689,legitimate
T006771,U0230,S006895,0.4435212264713257,0.1122061672350877,0.3263379369897651,0.3024400507120077,False,True,8,True,4,311.0,8100,0.0,False,0.0,1.0,legitimate
T006772,U0230,S006895,0.4435212264713257,0.1122061672350877,0.3263379369897651,0.3024400507120077,False,True,8,True,4,311.0,1600,-0.8024691358024691,False,0.0213888888888888,2.0,legitimate
T006770,U0230,S006895,0.4435212264713257,0.1122061672350877,0.3263379369897651,0.3024400507120077,False,True,8,True,4,311.0,25400,4.237113402061856,False,0.0022222222222222,3.0,legitimate
T006760,U0230,S006872,0.4642784637754392,0.116206796273779,0.3478369689136439,0.3109429684178406,False,True,7,False,3,192.0,35100,2.0,False,191.13583333333327,0.0209249404947004,legitimate
T006761,U0230,S006872,0.4642784637754392,0.116206796273779,0.3478369689136439,0.3109429684178406,False,True,7,False,3,192.0,2400,-0.8632478632478633,False,0.0447222222222222,0.0261500577480441,legitimate
T006774,U0230,S006898,0.4625643531264341,0.118485213065775,0.2949582477446591,0.2816572082287379,True,True,21,False,8,194.0,80300,4.53030303030303,False,206.3113888888889,0.0150937489518229,legitimate
T006766,U0230,S006885,0.4800490235561335,0.1125687822390579,0.3290572639706971,0.3037409856435431,False,True,19,True,4,140.0,3900,-0.8469587965990844,False,598.1519444444444,0.0070304594656348,legitimate
T006759,U0230,S006871,0.4716305861727939,0.1152717747554427,0.3263963576735239,0.2964996372103904,True,True,19,True,3,141.0,28300,0.2633928571428571,False,575.5569444444444,0.0050915704807715,legitimate
T006767,U0230,S006887,0.4707098539041055,0.1128371984593015,0.3202504359911644,0.2936759312289396,False,True,13,False,4,152.0,12900,-0.4424635332252836,False,234.3161111111111,0.0049846567956103,legitimate
T006764,U0230,S006881,0.4652927686638552,0.116432481699049,0.3311102510591295,0.3029340997000662,False,True,15,False,5,173.0,37900,0.7227272727272728,False,97.50805555555556,0.0052547265170285,legitimate
T006775,U0230,S006899,0.4543157484373086,0.1097155687164009,0.3105376329943371,0.3208424525140196,True,True,17,False,6,169.0,5000,-0.788045782111064,False,265.8902777777778,0.0050716043943659,legitimate
T006773,U0230,S006897,0.4460031154340725,0.1059099067280746,0.3221915194131283,0.3177391017634779,True,True,7,False,7,148.0,75500,2.4474885844748857,False,470.06,0.004547178875491,legitimate
T006763,U0230,S006876,0.4430980198180542,0.1116005889030951,0.3077100618380059,0.3347866887521145,False,True,9,False,6,112.0,20700,-0.2149178255372946,True,74.5586111111111,0.0047907589944196,legitimate
T006768,U0230,S006894,0.492687376982983,0.1102883507255428,0.3286281222965396,0.2935184776079749,False,True,14,True,7,167.0,19300,-0.2557104716701275,False,364.9894444444444,0.0045475999725339,legitimate
T006769,U0230,S006894,0.492687376982983,0.1102883507255428,0.3286281222965396,0.2935184776079749,False,True,14,True,7,167.0,121600,3.77665544332211,True,0.0194444444444444,0.0048723977673951,legitimate
T006762,U0230,S006875,0.4291008042330367,0.1052469879885731,0.334670884449071,0.3139290661140321,True,True,11,False,4,216.0,3300,-0.8964435146443515,False,740.5163888888889,0.0041894876154818,legitimate
T006765,U0230,S006884,0.4608916131936537,0.1181463613745258,0.3302961232097928,0.295699622102978,True,True,14,False,6,178.0,4600,-0.8470808227716601,False,147.53166666666667,0.0042857707090261,legitimate
T006795,U0231,S006918,0.3168041911942393,0.155641435961711,0.4348845349883101,0.5047336179415717,True,True,13,False,5,159.0,13700,0.0,False,0.0,1.0,legitimate
T006794,U0231,S006918,0.3168041911942393,0.155641435961711,0.4348845349883101,0.5047336179415717,True,True,13,False,5,159.0,2300,-0.8321167883211679,False,0.0358333333333333,2.0,legitimate
T006793,U0231,S006918,0.3168041911942393,0.155641435961711,0.4348845349883101,0.5047336179415717,True,True,13,False,5,159.0,6600,-0.175,False,0.0030555555555555,3.0,legitimate
T006782,U0231,S006905,0.3165247257531219,0.1591335711302483,0.446647312876905,0.5509061439585823,True,True,9,False,4,176.0,13600,0.8053097345132744,False,43.7475,0.0913525892749522,legitimate
T006781,U0231,S006905,0.3165247257531219,0.1591335711302483,0.446647312876905,0.5509061439585823,True,True,9,False,4,176.0,27100,1.9944751381215469,False,0.0452777777777777,0.11407277843264,legitimate
T006792,U0231,S006917,0.3310769632809208,0.1455587757875041,0.4418991229958717,0.4869164069207591,False,True,20,False,9,161.0,79900,5.311216429699842,False,539.2469444444445,0.0102902076763996,legitimate
T006801,U0231,S006924,0.3235834629426181,0.156804820604435,0.4437899919500845,0.4909207980024622,True,True,16,True,7,205.0,40600,0.7011173184357541,False,19.2575,0.0116214184586863,legitimate
T006786,U0231,S006908,0.3006549160361647,0.1602080016633733,0.4364842374010566,0.4889570845458129,True,True,11,False,3,152.0,5700,-0.7829162132752993,False,91.31916666666666,0.0115331062219105,legitimate
T006800,U0231,S006923,0.3405922877203303,0.1601462892638716,0.4473223288917917,0.4719819227717293,False,False,17,False,5,208.0,8800,-0.6284960422163588,False,173.69416666666666,0.0103764406118513,legitimate
T006788,U0231,S006912,0.3102820222090719,0.1564512136141798,0.4639532810997863,0.4969535676662316,False,False,18,False,7,178.0,51900,1.3555219364599094,False,49.58444444444444,0.0109059116705978,legitimate
T006805,U0231,S006927,0.3110028690098338,0.1558767166875002,0.4345090185701204,0.5110801414173124,True,True,10,False,8,185.0,72600,1.9016786570743405,False,159.83555555555554,0.010215743079221,legitimate
T006799,U0231,S006922,0.3170304906297822,0.1557982628222036,0.47192404816919,0.5040401873852964,True,True,10,False,8,124.0,22000,-0.2503097893432465,False,167.95833333333334,0.0096406621706665,legitimate
T006806,U0231,S006929,0.3160913157193552,0.1635044723128732,0.4909002527967936,0.5042124546160613,False,True,9,False,7,114.0,39300,0.3677494199535963,False,215.01555555555555,0.0089056751986079,legitimate
T006789,U0231,S006913,0.3132360478746996,0.1652014712330471,0.4567898679856376,0.5220134401931165,True,True,7,False,7,252.0,5300,-0.8206196303046082,False,357.8122222222222,0.0077026531360802,legitimate
T006787,U0231,S006909,0.3238524313151292,0.1494964512561012,0.4559450275233706,0.5194243780105926,False,True,16,False,3,205.0,38200,0.3733949666153056,False,248.74166666666667,0.0072593622246987,legitimate
T006783,U0231,S006906,0.32551133544396,0.1719994093080155,0.4510646912401978,0.4817184385783813,False,True,19,False,6,187.0,22700,-0.2036950420954163,False,75.68777777777778,0.0074697068373494,legitimate
T006784,U0231,S006906,0.32551133544396,0.1719994093080155,0.4510646912401978,0.4817184385783813,False,True,19,False,6,187.0,54400,0.9329335998223408,False,0.0163888888888888,0.0079365027904199,legitimate
T006791,U0231,S006916,0.3058646790658675,0.1574930514265444,0.4817640218708967,0.5115379240758287,False,True,9,False,5,217.0,10000,-0.6631662373687339,False,253.45277777777773,0.00751423268726,legitimate
T006804,U0231,S006926,0.333736044842302,0.1661401643794712,0.4353886495569822,0.4689275957228028,False,True,18,False,7,133.0,10500,-0.63279580338061,False,129.06666666666666,0.0075261807108609,legitimate
T006796,U0231,S006919,0.3252843015014211,0.1657886656204867,0.452931658053038,0.5040455733635121,False,True,12,False,5,164.0,3300,-0.8806169078446306,False,306.72277777777776,0.0070640336004682,legitimate
T006785,U0231,S006907,0.3199222491558933,0.1559370055632218,0.4740520279279689,0.5304940728368621,False,False,15,False,8,97.0,5400,-0.7956480605487228,False,74.42027777777778,0.0072272639930251,legitimate
T006798,U0231,S006920,0.3266228828223739,0.1590500541847838,0.4333172302120862,0.5250037743917806,False,True,16,True,5,262.0,45100,0.7739277018168197,False,49.02916666666667,0.0074457818752558,legitimate
T006797,U0231,S006920,0.3266228828223739,0.1590500541847838,0.4333172302120862,0.5250037743917806,False,True,16,True,5,262.0,36600,0.3906735751295336,False,0.0336111111111111,0.0077841379574873,legitimate
T006776,U0231,S006901,0.3335306418204885,0.1524550958363894,0.4083551131362137,0.4835816665237751,False,True,19,False,6,95.0,38500,0.4384340480831709,False,3.285833333333333,0.0081135559771975,legitimate
T006777,U0231,S006903,0.322948271006767,0.1583196109440279,0.4774251222516164,0.4623626921650746,False,True,13,False,4,93.0,10200,-0.6257452988839627,False,66.25861111111111,0.0082664546535363,legitimate
T006778,U0231,S006903,0.322948271006767,0.1583196109440279,0.4774251222516164,0.4623626921650746,False,True,13,False,4,93.0,47100,0.7725425259671835,False,0.0247222222222222,0.0085970425622493,legitimate
T006779,U0231,S006903,0.322948271006767,0.1583196109440279,0.4774251222516164,0.4623626921650746,False,True,13,False,4,93.0,26600,-0.0278324430700027,False,0.0027777777777777,0.0089276898454416,legitimate
T006780,U0231,S006904,0.321626408772373,0.1595836575526965,0.4694528486335529,0.5256789939934917,True,True,21,False,6,217.0,12400,-0.5463414634146341,True,223.18194444444444,0.0086220685608416,legitimate
T006790,U0231,S006915,0.2984325299661024,0.1630552705221548,0.4398707973412493,0.5274995119665868,True,True,18,False,5,195.0,18200,-0.3208955223880597,False,69.68666666666667,0.0087423991789513,legitimate
T006803,U0231,S006925,0.3112909373783293,0.1504611293522881,0.4226033596603021,0.4857095435879926,True,True,11,False,3,191.0,46000,0.7356232110330471,False,520.7336111111111,0.0078167731014415,legitimate
T006802,U0231,S006925,0.3112909373783293,0.1504611293522881,0.4226033596603021,0.4857095435879926,True,True,11,False,3,191.0,9100,-0.6648661919960717,False,0.0227777777777777,0.0080772842664852,legitimate
T006808,U0232,S006933,0.5462391314126043,0.1109474151200023,0.3060562203385021,0.3263083236176284,False,True,15,False,3,142.0,2400,0.0,False,0.0,1.0,legitimate
T006809,U0232,S006933,0.5462391314126043,0.1109474151200023,0.3060562203385021,0.3263083236176284,False,True,15,False,3,142.0,33500,12.958333333333334,False,0.0058333333333333,2.0,legitimate
T006810,U0232,S006934,0.5402149840829352,0.1103143362694579,0.2908739167662736,0.3143236846194962,False,True,7,False,8,110.0,2900,-0.8384401114206128,False,64.65611111111112,0.0463951405386132,legitimate
T006815,U0232,S006938,0.5348243134981933,0.1155720683344526,0.3073146339483493,0.3304601304181399,False,True,15,False,6,63.0,18600,0.4381443298969071,False,151.8136111111111,0.0184778368612314,legitimate
T006814,U0232,S006938,0.5348243134981933,0.1155720683344526,0.3073146339483493,0.3304601304181399,False,True,15,False,6,63.0,177600,11.37630662020906,False,0.0330555555555555,0.0230937696858349,legitimate
T006813,U0232,S006938,0.5348243134981933,0.1155720683344526,0.3073146339483493,0.3304601304181399,False,True,15,False,6,63.0,11000,-0.7659574468085106,False,0.0102777777777777,0.0277112081573586,legitimate
T006829,U0232,S006951,0.5779915865517882,0.1114128808983325,0.3051477544076784,0.3450410978923409,False,False,21,True,3,193.0,42600,0.0390243902439024,False,125.6686111111111,0.0204566210045662,legitimate
T006807,U0232,S006931,0.492421183080206,0.1154826084799181,0.3122472619616344,0.3386414898398656,False,True,10,True,3,188.0,10500,-0.7453222453222453,False,445.50138888888887,0.0101562940811375,legitimate
T006817,U0232,S006941,0.5693482810610615,0.1140630877514751,0.3031278119447126,0.3182821154525925,False,True,9,False,4,101.0,1100,-0.9705784018722836,False,142.81916666666666,0.0096721355030361,legitimate
T006818,U0232,S006941,0.5693482810610615,0.1140630877514751,0.3031278119447126,0.3182821154525925,False,True,9,False,4,101.0,13100,-0.6072618254497002,False,0.0233333333333333,0.0107465477461653,legitimate
T006821,U0232,S006943,0.5591813586335795,0.1057824706005721,0.3118905593336785,0.3340685172954031,False,True,18,False,4,316.0,8900,-0.7159272263006703,False,729.2325,0.0066274486832966,legitimate
T006820,U0232,S006943,0.5591813586335795,0.1057824706005721,0.3118905593336785,0.3340685172954031,False,True,18,False,4,316.0,61500,1.0996275605214152,False,0.0325,0.0072298024506687,legitimate
T006824,U0232,S006947,0.4884305921677271,0.1066432080798161,0.287489437133285,0.3135113850557273,False,True,21,False,6,173.0,10700,-0.6653635652853792,False,482.7825,0.0060674545368743,legitimate
T006825,U0232,S006948,0.571704523793425,0.1051917365658196,0.30005838925141,0.3511269003376792,True,True,20,False,3,209.0,2200,-0.9274847870182557,False,166.61111111111111,0.0060627319536287,legitimate
T006826,U0232,S006948,0.571704523793425,0.1051917365658196,0.30005838925141,0.3511269003376792,True,True,20,False,3,209.0,18900,-0.3328290468986384,False,0.0341666666666666,0.0064956881261347,legitimate
T006827,U0232,S006949,0.4921371951200237,0.1154208788541148,0.3032973284177864,0.34250638321488,True,True,7,False,8,247.0,3500,-0.8736462093862816,False,635.3677777777777,0.0054336900670353,legitimate
T006828,U0232,S006949,0.4921371951200237,0.1154208788541148,0.3032973284177864,0.34250638321488,True,True,7,False,8,247.0,34100,0.3021479713603818,True,0.0302777777777777,0.0057732363329006,legitimate
T006819,U0232,S006942,0.5367789612838085,0.1157916111874408,0.2749680642446763,0.2983328565509301,False,True,8,False,8,208.0,18700,-0.298388876627676,False,0.3013888888888889,0.0061122128710186,legitimate
T006812,U0232,S006935,0.5214504024895144,0.1046875270600303,0.3129599292403077,0.2923963053286152,False,True,10,False,8,216.0,64900,1.4760491733785503,False,98.87083333333334,0.0062422086467366,legitimate
T006811,U0232,S006935,0.5214504024895144,0.1046875270600303,0.3129599292403077,0.2923963053286152,False,True,10,False,8,216.0,48800,0.7275945593441402,False,0.0291666666666666,0.0065706829814291,legitimate
T006834,U0232,S006958,0.5152491775389525,0.1134510477291299,0.293757887183276,0.3021675586302453,False,True,13,False,8,197.0,22100,-0.2450896669513236,False,242.36638888888888,0.0063903791320647,legitimate
T006822,U0232,S006944,0.5724846174360972,0.1049164658198645,0.2868541451900363,0.3153076891137688,False,True,8,False,6,140.0,27600,-0.0460829493087557,False,43.32833333333333,0.0066075623551154,legitimate
T006823,U0232,S006944,0.5724846174360972,0.1049164658198645,0.2868541451900363,0.3153076891137688,False,True,8,False,6,140.0,87600,2.034005037783376,False,0.0022222222222222,0.0069079014879853,legitimate
T006816,U0232,S006939,0.5965451313749269,0.1147815981044394,0.3018619215540871,0.3170832293344623,False,True,12,False,4,156.0,11900,-0.6213337022689541,False,195.98472222222225,0.0068075348379928,legitimate
T006835,U0232,S006959,0.5181582170887926,0.1116157356145991,0.3186166378717874,0.316148639617767,False,True,17,True,9,169.0,5800,-0.8105349122090649,False,76.91944444444445,0.0069397702735557,legitimate
T006830,U0232,S006953,0.50736599503354,0.1057345229588246,0.3012218497576124,0.3188476964354557,True,True,16,False,9,162.0,7500,-0.7467927076299797,False,262.65972222222223,0.0067268905437167,legitimate
T006832,U0232,S006956,0.5176881017564203,0.1079403272959238,0.2926400836395366,0.3331629608856574,True,True,9,True,5,57.0,2500,-0.9131016042780749,False,17.308611111111112,0.0069544735975055,legitimate
T006836,U0232,S006960,0.5447700548875594,0.109156686185152,0.2988911635265033,0.3439625653170998,False,True,14,False,7,230.0,21100,-0.2409060626249167,False,28.50638888888889,0.0071594783751791,legitimate
T006831,U0232,S006954,0.5723154404833143,0.1130664808013899,0.3008762640530965,0.3181567865773149,False,False,14,False,8,199.0,4500,-0.8367029548989113,False,0.6213888888888889,0.0074139960479992,legitimate
T006833,U0232,S006957,0.5113450126348473,0.1139409860881517,0.2871871371651469,0.3331305627842956,False,True,16,False,7,123.0,22000,-0.1779409869862131,False,74.26944444444445,0.0075267382148179,legitimate
T006837,U0233,S006961,0.3867154495288329,0.1490465670728977,0.3510839771621984,0.3098355340501288,False,True,16,False,3,207.0,98400,0.0,False,0.0,1.0,legitimate
T006859,U0233,S006979,0.3804960639136545,0.145734300073579,0.3650145304918875,0.3454784296871722,False,True,12,True,7,175.0,26900,-0.7266260162601627,False,68.47777777777777,0.029206555249067,legitimate
